,latitude,longitude,year,week_no,SulphurDioxide_SO2_column_number_density,SulphurDioxide_SO2_column_number_density_amf,SulphurDioxide_SO2_slant_column_number_density,SulphurDioxide_cloud_fraction,SulphurDioxide_sensor_azimuth_angle,SulphurDioxide_sensor_zenith_angle,SulphurDioxide_solar_azimuth_angle,SulphurDioxide_solar_zenith_angle,SulphurDioxide_SO2_column_number_density_15km,CarbonMonoxide_CO_column_number_density,CarbonMonoxide_H2O_column_number_density,CarbonMonoxide_cloud_height,CarbonMonoxide_sensor_altitude,CarbonMonoxide_sensor_azimuth_angle,CarbonMonoxide_sensor_zenith_angle,CarbonMonoxide_solar_azimuth_angle,CarbonMonoxide_solar_zenith_angle,NitrogenDioxide_NO2_column_number_density,NitrogenDioxide_tropospheric_NO2_column_number_density,NitrogenDioxide_stratospheric_NO2_column_number_density,NitrogenDioxide_NO2_slant_column_number_density,NitrogenDioxide_tropopause_pressure,NitrogenDioxide_absorbing_aerosol_index,NitrogenDioxide_cloud_fraction,NitrogenDioxide_sensor_altitude,NitrogenDioxide_sensor_azimuth_angle,NitrogenDioxide_sensor_zenith_angle,NitrogenDioxide_solar_azimuth_angle,NitrogenDioxide_solar_zenith_angle,Formaldehyde_tropospheric_HCHO_column_number_density,Formaldehyde_tropospheric_HCHO_column_number_density_amf,Formaldehyde_HCHO_slant_column_number_density,Formaldehyde_cloud_fraction,Formaldehyde_solar_zenith_angle,Formaldehyde_solar_azimuth_angle,Formaldehyde_sensor_zenith_angle,Formaldehyde_sensor_azimuth_angle,UvAerosolIndex_absorbing_aerosol_index,UvAerosolIndex_sensor_altitude,UvAerosolIndex_sensor_azimuth_angle,UvAerosolIndex_sensor_zenith_angle,UvAerosolIndex_solar_azimuth_angle,UvAerosolIndex_solar_zenith_angle,Ozone_O3_column_number_density,Ozone_O3_column_number_density_amf,Ozone_O3_slant_column_number_density,Ozone_O3_effective_temperature,Ozone_cloud_fraction,Ozone_sensor_azimuth_angle,Ozone_sensor_zenith_angle,Ozone_solar_azimuth_angle,Ozone_solar_zenith_angle,UvAerosolLayerHeight_aerosol_height,UvAerosolLayerHeight_aerosol_pressure,UvAerosolLayerHeight_aerosol_optical_depth,UvAerosolLayerHeight_sensor_zenith_angle,UvAerosolLayerHeight_sensor_azimuth_angle,UvAerosolLayerHeight_solar_azimuth_angle,UvAerosolLayerHeight_solar_zenith_angle,Cloud_cloud_fraction,Cloud_cloud_top_pressure,Cloud_cloud_top_height,Cloud_cloud_base_pressure,Cloud_cloud_base_height,Cloud_cloud_optical_depth,Cloud_surface_albedo,Cloud_sensor_azimuth_angle,Cloud_sensor_zenith_angle,Cloud_solar_azimuth_angle,Cloud_solar_zenith_angle,emission
UvAerosolIndex_sensor_zenith_angle,-0.010265183472407988,-0.031181084212153935,0.009032720833563882,0.01153622193740225,0.0155671013032724,0.016335991879926525,0.013901076378273505,0.1353787947826853,0.027476548780483955,0.3711613560308403,-0.011857011347743213,0.011841308755126023,0.009311078790063447,0.01868712251740753,-0.05367630912164137,0.08215672873717889,-0.07610616834383069,0.02320169537944092,0.5139173498095625,-0.02209210531183828,0.020831198310418717,0.020362040208240426,0.011550508587915781,0.021332113979070564,0.22294339949426512,-0.019648151152602013,0.09240833326533628,0.1111544374296448,-0.007931239291880759,-0.003757727593090119,0.3576537598921023,-0.021415788717820346,0.05430336255268781,-0.025341344493106165,0.05145143754000695,-0.004749585422691715,0.16772067269752378,0.028293578948887826,-0.011210519268078771,0.44148895325638343,0.006074197838751227,0.16960318636966396,-0.037906294733010305,-0.04480014598290529,1.0,-0.04174746965765459,0.06865207083701065,-0.027276887494934118,0.8611311231541806,0.78855132145965,-0.13847359956721586,0.13432676302888336,-0.04641707296611667,0.9869154882466297,-0.04137826447146258,0.07185843064294364,0.12396754283684845,-0.12413072619394899,-0.20936354232583435,0.14474078452725211,0.11742931597933563,0.031348979944139384,0.04660542099471648,0.08262205578837227,-0.07383456226752262,0.061962503052545616,-0.06973133968583577,0.05870553321760233,0.14679328502184816,0.07163430587488497,0.03663376776077185,0.7436143903906982,-0.04980649092165895,0.02620704291564399,-0.009557104741641172
UvAerosolIndex_solar_azimuth_angle,-0.028843705916895654,-0.004735863842199904,0.0030539493418678333,-0.08539799362685974,0.039231423725112076,-0.14818387705146288,0.03471497062404245,0.020145890269851943,0.005357075561091873,0.028368777536619608,0.9903652491473365,0.186102416896879,0.028926755262055112,-0.016392602282400096,-0.16652343846703482,-0.31599873622667746,-0.0209015600047569,-0.010547155433860787,0.007833274845147774,0.9951744031396764,0.1760626561712325,0.21289718486650785,0.1690575493684478,0.16149297141195143,0.1685944602625265,0.24516057137828928,-0.000673448451202751,-0.024343833959528893,-0.06890096788903949,0.048763712541441524,0.02927840261142166,0.9890479400462506,0.12789488081597955,0.10983235535247456,-0.12169981319191064,0.07444374239983663,-0.020493066379919853,0.1623653388909732,0.9914736991268575,0.016988218660118543,0.012571247815943097,-0.08297653796120862,-0.04210590759421363,0.022046431144109372,-0.04174746965765459,1.0,0.1766454610301011,0.4635327657555592,0.023246234153694895,0.25134095910346627,0.35981530746281476,-0.3171968097707604,0.02257113448677727,-0.03973568838172169,0.9999042802821783,0.1750534303388131,0.040962880550301645,-0.037931990197550565,-0.36020530797575834,0.2575936679429322,-0.030920383688615577,0.9910404632788109,-0.18018459916316154,-0.30978569212886453,0.35569374978990875,-0.27482918708887366,0.3593308422127828,-0.2782528493042515,-0.24100008527575956,-0.18117902411469472,-0.04516891743339038,0.04641573017901538,0.9985955959606738,0.21074688492832022,-0.02481163333142314
UvAerosolIndex_solar_zenith_angle,-0.022596870516373043,-0.005243499630201021,0.017001994941991967,0.37818898730708894,0.05712720021466336,0.045497474579249075,0.0665953289559655,-0.0022839578816285233,-0.07798111531116847,-0.030222499938452805,0.2313525984554362,0.736823449815581,0.06236948148603812,-0.19646811678893417,-0.14700104163527777,-0.1265455932160513,0.13252344964522675,-0.135075907515675,0.023495599286612545,0.191125951889238,0.8319827418236644,0.19939186013109822,0.11019709158278417,0.25441233675654074,0.2537127648318433,0.13199171055444203,-0.03558014714850654,0.017620390809344175,0.09942280459146267,-0.07732727010084531,-0.008894895680991279,0.21201092149342332,0.7135639227211052,-0.04834361887506133,0.07542990301474858,-0.017884549459857235,0.01757771164056807,0.7600115816342154,0.21347487695363088,-0.018870863315080276,-0.10464165466932394,0.030277405064455608,0.25013370392988005,-0.3191848751585996,0.06865207083701065,0.1766454610301011,1.0,-0.23614672970136313,0.4114957467719865,0.26135561022236714,0.18612796467101583,-0.06465890636849746,-0.3125081855767865,0.08261806738612527,0.17608382593284375,0.9978117241783928,-0.1279869028500659,0.13549648815794715,0.09284662693521371,-0.009077622581857984,-0.12366356012521235,-0.08343707076490649,0.650493719572565,-0.04659252123542395,0.24919774991463095,-0.167742307551997,0.25071646333724024,-0.17113693269663097,-0.028891573376844917,0.20771354238163067,-0.22912813616834898,0.12400189814702706,0.17183168104466515,0.9570798817660767,-0.021970012223741654
Ozone_O3_column_number_density,-0.015242376907639929,-0.013538633335743533,-0.08594486584634642,0.039459289473456255,-0.022331395968514696,-0.14456878922071179,-0.032407969761506006,0.016247426439076555,-0.020182248884989616,-0.008834855897882585,0.4527810478095769,-0.15873597916067997,-0.03610789282467446,0.14815867122053655,-0.07022679772735349,-0.11902480896524018,0.01932046512892907,-0.02101130831912918,-0.03803885688454894,0.45613511115444727,-0.18614152403448586,0.25340326960863485,0.1455849252218573,0.3056411832707216,0.2254343343005553,0.21570240403345076,0.10620177111387771,-0.007962020848425712,-0.013865814898290299,0.0028430255544504243,0.008283276442884605,0.43682704253312504,-0.1683152263873492,0.12329109366723391,-0.13049500284462826,0.08971935447003958,0.03504405770643793,-0.1784779446634962,0.44717500604779564,-0.005657327017123038,-0.009479778417691103,0.04391138081983617,-0.015704182094693382,-0.013567510597063985,-0.027276887494934118,0.4635327657555592,-0.23614672970136313,1.0,-0.10748140870934726,0.3893940375651026,0.4002681270347638,-0.10263450737377924,-0.011871210676905098,-0.033270034133119755,0.4635984761758631,-0.23765853334128195,0.14125901468455918,-0.13468795802713657,-0.23912503994126014,0.15803242346891028,-0.1162550611985308,0.4944252275635758,-0.29041066550767897,-0.09440884606381006,0.05871842005555583,-0.08112834812669341,0.06500042635565485,-0.0845255281053611,-0.13654709414938618,-0.24445538545339665,-0.0073329859417413,-0.031633723622011445,0.4597172750738389,-0.230390341836599,0.01381142595339615
Ozone_O3_column_number_density_amf,-0.03143642948561022,-0.05626995169037554,0.0527945803409573,0.11140466141823725,0.03812070862981016,0.03063458308528675,0.04089306687135032,0.14057335483388336,0.005892662334975906,0.29990719627175433,0.08370417898426273,0.2656891295372493,0.03503698886769255,-0.06156760639508919,-0.13453944711172913,0.023485442374315903,-0.02317680534691082,-0.020135626496583174,0.442555177638575,0.05172190585733083,0.3018322424828148,0.08761179290245824,0.044933110091707966,0.11607624007593008,0.300783058619622,0.034281664637034755,0.06177189017982111,0.126966177052758,0.030088519323314016,-0.02742770393787968,0.29659724290635664,0.06585428227331529,0.2963184190317992,-0.044743263393276146,0.09316625501572286,-0.008682931632762656,0.1935828640220847,0.28592232679942436,0.07626624001564072,0.3846024066817296,-0.02076906518702326,0.1920204371415668,0.08450723742838581,-0.18024912729932172,0.8611311231541806,0.023246234153694895,0.4114957467719865,-0.10748140870934726,1.0,0.8730091804337862,-0.08469572258083413,0.15167439004678177,-0.17012908774866717,0.8804490947447444,0.022724909005763287,0.4059823854645818,0.07268201058719001,-0.07243255037727457,-0.12468626105425824,0.08218199665863905,0.10858616343755947,0.014156569342878166,0.20702359444864143,0.1089950276094503,0.04376605731567819,-0.03317451176080424,0.053916812632086364,-0.04145697539076816,0.14567800694871674,0.16412200483255285,-0.0491752608799772,0.6924502191350185,0.012891468285821816,0.3438505600339564,-0.013845682514423608
Ozone_O3_slant_column_number_density,-0.03861981069004701,-0.05919309271886729,0.0003312378179617668,0.12134900937925949,0.024191086657231003,-0.04448377650457126,0.02157259588980215,0.1354653460668655,0.0007660848365338547,0.26904990820113067,0.30082212789664087,0.15720661310836917,0.014555739274156852,0.01935651052279625,-0.15845574797613904,-0.03902464543973745,-0.01702576847791144,-0.02110594227678378,0.3865865043731263,0.28021832773058064,0.1764578951542586,0.1985291357817882,0.11105648056923031,0.24491476014780444,0.37862967295467703,0.1330570695129189,0.1005505739283553,0.111518591508993,0.014533470517012327,-0.016971762830278913,0.2755481316309798,0.274289490196141,0.18160348499747353,0.02076632598396306,0.018590662938088757,0.036428031712779134,0.19200634147301987,0.1647105156992758,0.2930481863128819,0.3482191970882318,-0.016519590611430976,0.19116052900233313,0.06191678521867967,-0.1587703020127694,0.78855132145965,0.25134095910346627,0.26135561022236714,0.3893940375651026,0.8730091804337862,1.0,0.11933633693490152,0.0865859735173473,-0.14823168480392862,0.8036213241763585,0.2508927934279454,0.25532809914076476,0.11721529237594193,-0.1149107874069932,-0.2022324307802441,0.13302560741949626,0.07024040230405171,0.1776239485239337,0.10028469077746971,0.050117235824604284,0.071240637104868,-0.07215402627713767,0.08368759636122607,-0.08146027581264645,0.0644538700019447,0.031879511458639175,-0.040019597994189145,0.6297093960074036,0.24019107388375432,0.2034674444136588,-0.0058337283741505905
Ozone_O3_effective_temperature,-0.028988768645731283,-0.022428544429553762,0.24202727772781069,0.2223017773931807,0.02911890680742003,-0.07365119831900024,0.030152612722522936,-0.05974920862689064,0.01625210054111966,-0.004904642347451809,0.36269186896610284,0.165104581188162,0.028308039784538396,-0.075695823111184,-0.12277231525487735,-0.18794635737242665,0.0344282790788545,-0.019740474103137996,-0.03973375505690511,0.3500261270743704,0.21000449821597877,0.3408174149414386,0.13100713089110846,0.5331536727483703,0.34744773359058967,0.12884067501940047,0.10771212758914678,-0.04562359361643689,-0.016023622464156277,0.014010280326158987,0.010016312444191077,0.3410663915940724,0.1682559204770676,0.06359288833198866,-0.003751201640143224,0.07139989040130323,-0.037813702504141365,0.15954075828723982,0.3480268383462165,-0.03558497671238413,0.021277015658077787,-0.018503934876909885,0.0012818033364194257,0.04407655290664231,-0.13847359956721586,0.35981530746281476,0.18612796467101583,0.4002681270347638,-0.08469572258083413,0.11933633693490152,1.0,-0.17787967968330323,0.04516915647839821,-0.1398751622412481,0.35988656995057533,0.18522748813343,-0.013298929656482009,0.027400050619784455,-0.0996751000586774,0.1340012241487272,-0.014537284156929663,0.16365668587443574,0.08655991783540713,-0.13969548990806666,0.21619730168422394,-0.17564361568565004,0.22498011033337326,-0.18187338520330784,-0.18678418623390042,-0.05526602754933225,0.0018623843305783034,-0.06266842020489893,0.36382399723320574,0.20624955476610807,-0.008181765125469129
Ozone_cloud_fraction,0.0498177090577693,-0.08466265794573376,0.21595624482018067,0.12080775925467677,0.0012536909994538318,0.11087776518278807,0.004296538868706592,0.2763822675862527,0.02533654830832485,0.044895068982445954,-0.27910933310509606,-0.11975779514762303,0.0031635016675781277,-0.05657339350105344,0.05946050216630014,0.3659801988947986,-0.10103489668925185,0.08289372606996008,0.1080832028840196,-0.30274966107262263,-0.12474904248580904,-0.07449638132560481,-0.10905573998641677,0.05670312077561137,0.010894727649165225,0.08159097132872713,-0.03198923604309978,0.25222649536119396,0.01199303127118316,-0.044769926301581664,0.05011795322284407,-0.30035923937597847,-0.046668877019904076,-0.09306656972379437,0.15031477437501833,-0.05491490923029086,0.44024246843164894,-0.10776784236127536,-0.278233153953786,0.12994236477711768,0.03167343325633198,0.3788125708858924,-0.01332280003057495,-0.04164452372599655,0.13432676302888336,-0.3171968097707604,-0.06465890636849746,-0.10263450737377924,0.15167439004678177,0.0865859735173473,-0.17787967968330323,1.0,-0.0458129147624271,0.137523244759761,-0.31731384909776933,-0.06285844413034194,0.17588072230700358,-0.1826578688237967,0.0645978071932366,0.004167218397585849,0.10059854625119596,-0.49196113013495757,0.06191781445533235,0.9106712551660047,-0.40550682446628744,0.36292457521135013,-0.3756090165601829,0.3385840092741852,0.4199182748767029,0.10680806269051975,0.017274232775163045,-0.018295299255220488,-0.31795635125374927,-0.09067738533775166,0.0005692737132382972
Ozone_sensor_azimuth_angle,-0.00774488137890751,0.01726825620901155,-0.036534283091020386,0.037509160127473365,0.006768079948032392,-0.07829869225169979,0.005240599562413493,-0.03548521180979872,0.38256057458355847,0.036649908099020564,0.016511330219314908,-0.18838111668613158,0.0010683564944600232,0.040081416740767414,-0.026921726961747265,0.015890799832421955,-0.28958899465422266,0.5027523789124074,0.012630807922590307,0.008873790816121501,-0.2184928592932013,-0.01191162405701175,-0.003821364134940708,-0.025321069093102378,-0.010432562213286012,-0.03097412347352094,-0.10841409284773458,-0.03906002254214046,-0.24196288096848864,0.3733656415891359,0.03292647059924974,0.031222909404094654,-0.1831856340090936,0.026680837120567645,-0.04095883466082065,0.014500587342125806,-0.03349712059884986,-0.22932406468508165,0.012806681297626483,0.02037227266851413,0.43047777072962345,-0.23984672653666606,-0.44152079394932664,0.9921697769574235,-0.04641707296611667,0.02257113448677727,-0.3125081855767865,-0.011871210676905098,-0.17012908774866717,-0.14823168480392862,0.04516915647839821,-0.0458129147624271,1.0,-0.055926311519965084,0.02263146294256747,-0.3166206735340975,0.14360929295148192,-0.150290641295061,-0.06885911656388982,0.04662085226306391,0.4971222947267572,-0.11946082366355547,-0.13822839002034293,-0.04997635074654808,0.010107736359158931,-0.01892869436500875,0.013628544979693655,-0.02148190708794293,-0.06358740931237544,-0.06704332588758077,0.7666519470621838,-0.04751702604295249,0.028118551629495128,-0.27606956092410145,0.0077738665156898154
Ozone_sensor_zenith_angle,-0.012806585491102475,-0.030294225872330435,0.014855254303067979,0.0225988681892369,0.013982737469674732,0.018515450350766283,0.013241768672286727,0.13494344856899937,0.02741470597750545,0.3694389850142515,-0.010535804892186137,0.013237752167845566,0.008454020053219647,0.013570082784182539,-0.05696524329337967,0.07473249076374487,-0.07199819874033499,0.01754037902602943,0.511842357256194,-0.021171969173419285,0.026752220372272387,0.022259541558982274,0.012466963999211296,0.02450459547760364,0.22472101080001586,-0.013643241931548828,0.09038806748896085,0.11208914706986581,-0.007126839335893931,-0.004869744324942363,0.35452138016540646,-0.020276790832358834,0.056736778796402425,-0.028823955205067895,0.056181470587947265,-0.006696803561130675,0.1700137507512607,0.031334712707270986,-0.010111745149485206,0.4427873289395158,0.0062510226477733586,0.17128318652198446,-0.019635506317844262,-0.0621067197905609,0.9869154882466297,-0.03973568838172169,0.08261806738612527,-0.033270034133119755,0.8804490947447444,0.8036213241763585,-0.1398751622412481,0.137523244759761,-0.055926311519965084,1.0,-0.04022546893542504,0.07921897895719418,0.1267179260457973,-0.1271128561463333,-0.19964868340083583,0.14094049112903642,0.11686241841710085,0.02689248434093598,0.052077113962146565,0.08456730825531104,-0.0726776198575795,0.0643720258644092,-0.06859599056138867,0.06112834948070523,0.15288196175599028,0.0833328224796048,0.02480892251058341,0.7561200616969421,-0.047620172599454856,0.035221222418627705,-0.005931254433466186
Ozone_solar_azimuth_angle,-0.028651539839797954,-0.004089128407438484,0.0027077673694741408,-0.08620710156197853,0.03918730882642022,-0.1484512456037284,0.03465533487505858,0.02015240247041258,0.004950391187387663,0.02845909911077536,0.9904925349513203,0.1863008662007583,0.028828708011215256,-0.016411881638090365,-0.16625576948101237,-0.31604343551613223,-0.02090663237672647,-0.010834882564945065,0.007556810510599144,0.9952514851247849,0.17595978862035822,0.21283498986167593,0.16907111881671272,0.16134881054720812,0.1684911964313161,0.2450801374582729,-0.0003637177795119465,-0.024395279665602457,-0.06881988880937094,0.0484383019469722,0.02926223211516498,0.9891205785415504,0.12801632288158235,0.11009717970891875,-0.12217194358772865,0.07452105710110085,-0.020550988809372808,0.1623985147421557,0.991596287177037,0.017074953691982288,0.012283153638912123,-0.08315385038502257,-0.04330000071583801,0.023005202900593776,-0.04137826447146258,0.9999042802821783,0.17608382593284375,0.4635984761758631,0.022724909005763287,0.2508927934279454,0.35988656995057533,-0.31731384909776933,0.02263146294256747,-0.04022546893542504,1.0,0.17478167814284384,0.04046403875262009,-0.03734746552097173,-0.3603918417182561,0.2577830788730145,-0.03097065477791878,0.99108369691703,-0.18050833406741923,-0.30945622025659464,0.35529728046406744,-0.27476729554678225,0.3589134035290089,-0.2781830138816961,-0.24067260786439407,-0.18116599541830866,-0.04448975964534995,0.04651869677572694,0.9986787780063792,0.21036185450755515,-0.02484680651575543
Ozone_solar_zenith_angle,-0.02250183537234251,-0.005292620492794742,0.011076714880570453,0.3792818332200428,0.05539722501094199,0.0486211038853631,0.06498013176715234,-0.0009800223926780306,-0.08027467938872059,-0.031434023079717134,0.2302342264243838,0.7388568266036691,0.060811946680105214,-0.1970878152315187,-0.14394086902096695,-0.12481607561362644,0.13452391393292998,-0.1374191783190611,0.02113274404209646,0.19003307366532263,0.8331804460768811,0.19735776740269223,0.10819358372248715,0.2538069273935755,0.25189600888371066,0.13094912539452594,-0.03443729010246256,0.01843756258405918,0.10068072498232201,-0.07895443419128984,-0.009849033175183104,0.21109862223312822,0.7146715691567517,-0.048851953828840576,0.07602329631495318,-0.018428856971278097,0.01771299482219986,0.7622022117923934,0.21233613210743205,-0.02033012211183698,-0.10716367319910759,0.032026698797345474,0.24645618311011175,-0.3158144805746331,0.07185843064294364,0.1750534303388131,0.9978117241783928,-0.23765853334128195,0.4059823854645818,0.25532809914076476,0.18522748813343,-0.06285844413034194,-0.3166206735340975,0.07921897895719418,0.17478167814284384,1.0,-0.12490726760613262,0.13170541504385266,0.09867283404186546,-0.010400123127456553,-0.12151179897529947,-0.08244049406477892,0.6535591275018765,-0.044884941520749254,0.24677089617668566,-0.16646127171058042,0.2480889494583518,-0.16975376131861417,-0.02656563168101608,0.21141392958059033,-0.23227018581725897,0.12167923690994956,0.17033028176000745,0.9591623057851327,-0.02249023928360023
UvAerosolLayerHeight_aerosol_height,-0.016292921064622778,-0.013953170391072764,,-0.05298544739034068,-0.02394316328387433,0.032961446731496244,-0.02315423749297396,0.05554072269365952,0.23689159291904782,0.22919006638422354,0.048896818764018524,-0.2810516380084679,-0.029862726553772072,-0.0027545185011925324,0.012178025425453742,0.1336471909016036,-0.10781352043168817,0.14539942424963714,0.24448682794730922,0.05148979318374699,-0.12903426909114474,0.02165818577482442,0.014358657254756735,0.011517321510808852,0.11996152508052739,0.012298139802305083,-0.0741722783586541,0.07289693097727212,-0.1603149200114288,0.18876544100421822,0.22631107178681253,0.05254067679286003,-0.19080878975206578,0.003762632669406104,0.14368321357595135,0.04707622125549254,0.11023553838686544,-0.20587813219966594,0.051501322229572294,0.24730175954116124,0.19449279428234678,-0.10461852965389166,-0.06293191470907902,0.1488220182601182,0.12396754283684845,0.040962880550301645,-0.1279869028500659,0.14125901468455918,0.07268201058719001,0.11721529237594193,-0.013298929656482009,0.17588072230700358,0.14360929295148192,0.1267179260457973,0.04046403875262009,-0.12490726760613262,1.0,-0.9937023182522068,-0.3480332843918386,0.14433473149477183,0.1918115857579727,0.038894053836170527,-0.21855708912862964,0.07884279756586751,-0.0629502648157625,0.05577532103070546,-0.05769564558250429,0.05345249575407128,-0.05899940826640675,-0.02747069423580534,0.0757975258415517,-0.16462667607766923,0.03291401101776803,-0.09436454289732292,0.06900838216391907
UvAerosolLayerHeight_aerosol_pressure,0.018560307302471105,0.006115748127985973,,0.04951146331737151,0.03505999029531573,-0.04100383383993737,0.035257538812474246,-0.06294065880317361,-0.2397531206341003,-0.22191436181282345,-0.0467756027902447,0.278930653946014,0.04104591634096947,0.010250988056041988,-0.014671956670802986,-0.13514303224184293,0.11170243647508397,-0.15214389132769285,-0.24023538869435493,-0.04838499241266567,0.13381493210509213,-0.01831823101608513,-0.010289519139475733,-0.016459027292965906,-0.11009639683102215,-0.009143975829746876,0.073495425362289,-0.07650514152065396,0.16129289026187238,-0.19553766810464482,-0.21744475765264742,-0.0499972649092952,0.19366494754652028,0.0004323203821748698,-0.1443253892621384,-0.04293180983809501,-0.11461716753482071,0.21264063602055028,-0.04889789025841437,-0.2418599322042582,-0.20192494260792243,0.10433243361284082,0.07014209231118772,-0.15686571476942107,-0.12413072619394899,-0.037931990197550565,0.13549648815794715,-0.13468795802713657,-0.07243255037727457,-0.1149107874069932,0.027400050619784455,-0.1826578688237967,-0.150290641295061,-0.1271128561463333,-0.03734746552097173,0.13170541504385266,-0.9937023182522068,1.0,0.34947475468273853,-0.1365802339167317,-0.19877789679638608,-0.036525717586631895,0.22027807052955464,-0.08100182093515139,0.06868802360733788,-0.0624727726086648,0.06353061659907454,-0.060203218624490004,0.05437569391681436,0.02468810790171931,-0.07782678548961768,0.17182646204456792,-0.029639555884262713,0.09759003724718966,-0.06813809490238065
UvAerosolLayerHeight_aerosol_optical_depth,-0.013796428402257557,0.10737682827475503,,0.36752823779166416,-0.00985260660855305,0.08990671145543402,-0.0038385120188047,-0.036667407676103166,-0.19793033031957274,-0.49632413190959435,-0.3630823459423716,0.300941026870024,-0.013872185082222505,-0.15159511871460032,0.22649235946806043,0.025405194332159344,0.23154216338334183,-0.18910143881572802,-0.3694876281641173,-0.3724008668846425,0.19502699189940223,-0.029721561234884383,-0.055753126079933685,0.1875133477238645,-0.23140166730308975,-0.2600715378863267,-0.07782917439059871,-0.14356118811782928,0.31942784637679633,-0.18427935931043096,-0.4922973503065096,-0.3695377131516433,0.27081766032995336,-0.08202761240261831,0.06874140751766511,-0.05917851893983204,-0.08704334614593622,0.2296159268006811,-0.3630551517081105,-0.4723622415460206,-0.1796922875626217,-0.06215462736858156,0.09046883147210406,-0.05085464313898777,-0.20936354232583435,-0.36020530797575834,0.09284662693521371,-0.23912503994126014,-0.12468626105425824,-0.2022324307802441,-0.0996751000586774,0.0645978071932366,-0.06885911656388982,-0.19964868340083583,-0.3603918417182561,0.09867283404186546,-0.3480332843918386,0.34947475468273853,1.0,-0.7741591853401325,-0.36143846560295895,-0.39339428384331604,0.5087540175587075,0.1488700071720018,-0.2144631680442812,0.23029106731984383,-0.21849015784655665,0.23039288683283565,0.2951911219240214,0.34312081944848943,-0.00392734511476803,0.09324970030161471,-0.352079658313192,0.01761400845298423,0.040155530762151385
UvAerosolLayerHeight_sensor_zenith_angle,0.0286528772008134,-0.10407187471305868,,-0.2646051019296854,0.04396165236382124,-0.05992690318675004,0.03609621853616061,0.023314499181675018,0.1610344411509105,0.5182068723223868,0.2636032929766687,-0.22366598642944793,0.04897710560375477,0.09130219512284055,-0.09338790588816334,0.014570819521210728,-0.18447939653171716,0.1344361918911471,0.278065772810424,0.25505121697947225,-0.1118708312418427,-0.09134130192952163,-0.06780101501333782,-0.1388219740576817,0.1776250303760104,0.2079383676306477,0.07278029585391996,0.1266860486603329,-0.3383969323482999,0.1685987110967413,0.5032746631477463,0.2697178087503402,-0.23098700250909954,0.06765316746774791,-0.027921921235087247,0.06450291886720504,0.06273941108776845,-0.17519047879853383,0.26275283086486784,0.4478932753771646,0.16868988474008778,0.019643130396863592,-0.07388406311976686,0.04103047510712561,0.14474078452725211,0.2575936679429322,-0.009077622581857984,0.15803242346891028,0.08218199665863905,0.13302560741949626,0.1340012241487272,0.004167218397585849,0.04662085226306391,0.14094049112903642,0.2577830788730145,-0.010400123127456553,0.14433473149477183,-0.1365802339167317,-0.7741591853401325,1.0,0.22898492155260505,0.3074406927641299,-0.43495461532330804,-0.058518516073769684,0.1735651769997218,-0.18189067855333646,0.17250162540508004,-0.17954001703841518,-0.21251891680234417,-0.13007011528609635,-0.01388770616316008,-0.12206388512209974,0.2503128131124583,0.06688741153807275,-0.01092769208215556
UvAerosolLayerHeight_sensor_azimuth_angle,0.010193133541036278,-0.08730507883233549,,0.03623974499848661,-0.015515598310639435,0.16686079469627832,-0.03200954907875543,0.07570908120657463,0.5997102610029217,0.19619227111848983,-0.020654005295547454,-0.2748421399177044,-0.027747037490636017,-0.11777354360124125,0.005742157265359217,0.1291087159553471,-0.23388902907320075,0.48273127515631264,0.16772866423901722,-0.032710686365752153,-0.13371664782153195,-0.06617149328175626,-0.05805823899627688,-0.044131124975489,0.010478991418368704,-0.03710340470226207,-0.20655527763158912,0.09515862720892679,-0.3114850307249166,0.5766691148451133,0.1650022578141276,-0.018944335788084587,-0.24164031496039765,-0.06705378241830204,0.1911235909910743,-0.04494819003500953,0.0970009314549325,-0.23680215576063046,-0.02542769422795224,0.1843204735574729,0.5644846578836057,-0.22417643548519536,-0.23724583132894075,0.4938415891359342,0.11742931597933563,-0.030920383688615577,-0.12366356012521235,-0.1162550611985308,0.10858616343755947,0.07024040230405171,-0.014537284156929663,0.10059854625119596,0.4971222947267572,0.11686241841710085,-0.03097065477791878,-0.12151179897529947,0.1918115857579727,-0.19877789679638608,-0.36143846560295895,0.22898492155260505,1.0,0.01138012403200568,-0.44880327314542207,0.029342203340634285,-0.034899852995487646,0.03455075723210599,-0.03433076568695699,0.03429295492968494,0.000776511523748826,0.18285910165490124,0.23946137757209005,-0.11184537478185488,-0.03442177767557149,-0.06203392314559284,0.035142140559449704
